ImageNumber,Filename,Treatment,Well,Time_hr
827,VID654_E9_3_00d14h00m.tif,,E9,14
828,VID654_E9_3_00d16h00m.tif,,E9,16
829,VID654_E9_3_00d18h00m.tif,,E9,18
830,VID654_E9_3_00d20h00m.tif,,E9,20
831,VID654_E9_3_00d22h00m.tif,,E9,22
832,VID654_E9_3_01d00h00m.tif,,E9,24
833,VID654_F2_1_00d00h00m.tif,IL34pos_Vehicle,F2,0
834,VID654_F2_1_00d02h00m.tif,IL34pos_Vehicle,F2,2
835,VID654_F2_1_00d04h00m.tif,IL34pos_Vehicle,F2,4
836,VID654_F2_1_00d06h00m.tif,IL34pos_Vehicle,F2,6
837,VID654_F2_1_00d08h00m.tif,IL34pos_Vehicle,F2,8
838,VID654_F2_1_00d10h00m.tif,IL34pos_Vehicle,F2,10
839,VID654_F2_1_00d12h00m.tif,IL34pos_Vehicle,F2,12
840,VID654_F2_1_00d14h00m.tif,IL34pos_Vehicle,F2,14
841,VID654_F2_1_00d16h00m.tif,IL34pos_Vehicle,F2,16
842,VID654_F2_1_00d18h00m.tif,IL34pos_Vehicle,F2,18
843,VID654_F2_1_00d20h00m.tif,IL34pos_Vehicle,F2,20
844,VID654_F2_1_00d22h00m.tif,IL34pos_Vehicle,F2,22
845,VID654_F2_1_01d00h00m.tif,IL34pos_Vehicle,F2,24
846,VID654_F2_3_00d00h00m.tif,IL34pos_Vehicle,F2,0
847,VID654_F2_3_00d02h00m.tif,IL34pos_Vehicle,F2,2
848,VID654_F2_3_00d04h00m.tif,IL34pos_Vehicle,F2,4
849,VID654_F2_3_00d06h00m.tif,IL34pos_Vehicle,F2,6
850,VID654_F2_3_00d08h00m.tif,IL34pos_Vehicle,F2,8
851,VID654_F2_3_00d10h00m.tif,IL34pos_Vehicle,F2,10
852,VID654_F2_3_00d12h00m.tif,IL34pos_Vehicle,F2,12
853,VID654_F2_3_00d14h00m.tif,IL34pos_Vehicle,F2,14
854,VID654_F2_3_00d16h00m.tif,IL34pos_Vehicle,F2,16
855,VID654_F2_3_00d18h00m.tif,IL34pos_Vehicle,F2,18
856,VID654_F2_3_00d20h00m.tif,IL34pos_Vehicle,F2,20
857,VID654_F2_3_00d22h00m.tif,IL34pos_Vehicle,F2,22
858,VID654_F2_3_01d00h00m.tif,IL34pos_Vehicle,F2,24
859,VID654_F3_1_00d00h00m.tif,LPS_IL34,F3,0
860,VID654_F3_1_00d02h00m.tif,LPS_IL34,F3,2
861,VID654_F3_1_00d04h00m.tif,LPS_IL34,F3,4
862,VID654_F3_1_00d06h00m.tif,LPS_IL34,F3,6
863,VID654_F3_1_00d08h00m.tif,LPS_IL34,F3,8
864,VID654_F3_1_00d10h00m.tif,LPS_IL34,F3,10
865,VID654_F3_1_00d12h00m.tif,LPS_IL34,F3,12
866,VID654_F3_1_00d14h00m.tif,LPS_IL34,F3,14
867,VID654_F3_1_00d16h00m.tif,LPS_IL34,F3,16
868,VID654_F3_1_00d18h00m.tif,LPS_IL34,F3,18
869,VID654_F3_1_00d20h00m.tif,LPS_IL34,F3,20
870,VID654_F3_1_00d22h00m.tif,LPS_IL34,F3,22
871,VID654_F3_1_01d00h00m.tif,LPS_IL34,F3,24
872,VID654_F3_3_00d00h00m.tif,LPS_IL34,F3,0
873,VID654_F3_3_00d02h00m.tif,LPS_IL34,F3,2
874,VID654_F3_3_00d04h00m.tif,LPS_IL34,F3,4
875,VID654_F3_3_00d06h00m.tif,LPS_IL34,F3,6
876,VID654_F3_3_00d08h00m.tif,LPS_IL34,F3,8
877,VID654_F3_3_00d10h00m.tif,LPS_IL34,F3,10
878,VID654_F3_3_00d12h00m.tif,LPS_IL34,F3,12
879,VID654_F3_3_00d14h00m.tif,LPS_IL34,F3,14
880,VID654_F3_3_00d16h00m.tif,LPS_IL34,F3,16
881,VID654_F3_3_00d18h00m.tif,LPS_IL34,F3,18
882,VID654_F3_3_00d20h00m.tif,LPS_IL34,F3,20
883,VID654_F3_3_00d22h00m.tif,LPS_IL34,F3,22
884,VID654_F3_3_01d00h00m.tif,LPS_IL34,F3,24
885,VID654_F4_1_00d00h00m.tif,IFNr_IL34,F4,0
886,VID654_F4_1_00d02h00m.tif,IFNr_IL34,F4,2
887,VID654_F4_1_00d04h00m.tif,IFNr_IL34,F4,4
888,VID654_F4_1_00d06h00m.tif,IFNr_IL34,F4,6
889,VID654_F4_1_00d08h00m.tif,IFNr_IL34,F4,8
890,VID654_F4_1_00d10h00m.tif,IFNr_IL34,F4,10
891,VID654_F4_1_00d12h00m.tif,IFNr_IL34,F4,12
892,VID654_F4_1_00d14h00m.tif,IFNr_IL34,F4,14
893,VID654_F4_1_00d16h00m.tif,IFNr_IL34,F4,16
894,VID654_F4_1_00d18h00m.tif,IFNr_IL34,F4,18
895,VID654_F4_1_00d20h00m.tif,IFNr_IL34,F4,20
896,VID654_F4_1_00d22h00m.tif,IFNr_IL34,F4,22
897,VID654_F4_1_01d00h00m.tif,IFNr_IL34,F4,24
898,VID654_F4_3_00d00h00m.tif,IFNr_IL34,F4,0
899,VID654_F4_3_00d02h00m.tif,IFNr_IL34,F4,2
900,VID654_F4_3_00d04h00m.tif,IFNr_IL34,F4,4
901,VID654_F4_3_00d06h00m.tif,IFNr_IL34,F4,6
902,VID654_F4_3_00d08h00m.tif,IFNr_IL34,F4,8
903,VID654_F4_3_00d10h00m.tif,IFNr_IL34,F4,10
904,VID654_F4_3_00d12h00m.tif,IFNr_IL34,F4,12
905,VID654_F4_3_00d14h00m.tif,IFNr_IL34,F4,14
906,VID654_F4_3_00d16h00m.tif,IFNr_IL34,F4,16
907,VID654_F4_3_00d18h00m.tif,IFNr_IL34,F4,18
908,VID654_F4_3_00d20h00m.tif,IFNr_IL34,F4,20
909,VID654_F4_3_00d22h00m.tif,IFNr_IL34,F4,22
910,VID654_F4_3_01d00h00m.tif,IFNr_IL34,F4,24
911,VID654_F5_1_00d00h00m.tif,LPS+IFNr_IL34,F5,0
912,VID654_F5_1_00d02h00m.tif,LPS+IFNr_IL34,F5,2
913,VID654_F5_1_00d04h00m.tif,LPS+IFNr_IL34,F5,4
914,VID654_F5_1_00d06h00m.tif,LPS+IFNr_IL34,F5,6
915,VID654_F5_1_00d08h00m.tif,LPS+IFNr_IL34,F5,8
916,VID654_F5_1_00d10h00m.tif,LPS+IFNr_IL34,F5,10
917,VID654_F5_1_00d12h00m.tif,LPS+IFNr_IL34,F5,12
918,VID654_F5_1_00d14h00m.tif,LPS+IFNr_IL34,F5,14
919,VID654_F5_1_00d16h00m.tif,LPS+IFNr_IL34,F5,16
920,VID654_F5_1_00d18h00m.tif,LPS+IFNr_IL34,F5,18
921,VID654_F5_1_00d20h00m.tif,LPS+IFNr_IL34,F5,20
922,VID654_F5_1_00d22h00m.tif,LPS+IFNr_IL34,F5,22
923,VID654_F5_1_01d00h00m.tif,LPS+IFNr_IL34,F5,24
924,VID654_F5_3_00d00h00m.tif,LPS+IFNr_IL34,F5,0
925,VID654_F5_3_00d02h00m.tif,LPS+IFNr_IL34,F5,2
926,VID654_F5_3_00d04h00m.tif,LPS+IFNr_IL34,F5,4
927,VID654_F5_3_00d06h00m.tif,LPS+IFNr_IL34,F5,6
928,VID654_F5_3_00d08h00m.tif,LPS+IFNr_IL34,F5,8
929,VID654_F5_3_00d10h00m.tif,LPS+IFNr_IL34,F5,10
930,VID654_F5_3_00d12h00m.tif,LPS+IFNr_IL34,F5,12
931,VID654_F5_3_00d14h00m.tif,LPS+IFNr_IL34,F5,14
932,VID654_F5_3_00d16h00m.tif,LPS+IFNr_IL34,F5,16
933,VID654_F5_3_00d18h00m.tif,LPS+IFNr_IL34,F5,18
934,VID654_F5_3_00d20h00m.tif,LPS+IFNr_IL34,F5,20
935,VID654_F5_3_00d22h00m.tif,LPS+IFNr_IL34,F5,22
936,VID654_F5_3_01d00h00m.tif,LPS+IFNr_IL34,F5,24
937,VID654_F6_1_00d00h00m.tif,IL34pos_IL1beta,F6,0
938,VID654_F6_1_00d02h00m.tif,IL34pos_IL1beta,F6,2
939,VID654_F6_1_00d04h00m.tif,IL34pos_IL1beta,F6,4
940,VID654_F6_1_00d06h00m.tif,IL34pos_IL1beta,F6,6
941,VID654_F6_1_00d08h00m.tif,IL34pos_IL1beta,F6,8
942,VID654_F6_1_00d10h00m.tif,IL34pos_IL1beta,F6,10
943,VID654_F6_1_00d12h00m.tif,IL34pos_IL1beta,F6,12
944,VID654_F6_1_00d14h00m.tif,IL34pos_IL1beta,F6,14
945,VID654_F6_1_00d16h00m.tif,IL34pos_IL1beta,F6,16
946,VID654_F6_1_00d18h00m.tif,IL34pos_IL1beta,F6,18
947,VID654_F6_1_00d20h00m.tif,IL34pos_IL1beta,F6,20
948,VID654_F6_1_00d22h00m.tif,IL34pos_IL1beta,F6,22
949,VID654_F6_1_01d00h00m.tif,IL34pos_IL1beta,F6,24
950,VID654_F6_3_00d00h00m.tif,IL34pos_IL1beta,F6,0
951,VID654_F6_3_00d02h00m.tif,IL34pos_IL1beta,F6,2
952,VID654_F6_3_00d04h00m.tif,IL34pos_IL1beta,F6,4
953,VID654_F6_3_00d06h00m.tif,IL34pos_IL1beta,F6,6
954,VID654_F6_3_00d08h00m.tif,IL34pos_IL1beta,F6,8
955,VID654_F6_3_00d10h00m.tif,IL34pos_IL1beta,F6,10
956,VID654_F6_3_00d12h00m.tif,IL34pos_IL1beta,F6,12
957,VID654_F6_3_00d14h00m.tif,IL34pos_IL1beta,F6,14
958,VID654_F6_3_00d16h00m.tif,IL34pos_IL1beta,F6,16
959,VID654_F6_3_00d18h00m.tif,IL34pos_IL1beta,F6,18
960,VID654_F6_3_00d20h00m.tif,IL34pos_IL1beta,F6,20
961,VID654_F6_3_00d22h00m.tif,IL34pos_IL1beta,F6,22
962,VID654_F6_3_01d00h00m.tif,IL34pos_IL1beta,F6,24
963,VID654_F7_1_00d00h00m.tif,IL6_IL34,F7,0
964,VID654_F7_1_00d02h00m.tif,IL6_IL34,F7,2
965,VID654_F7_1_00d04h00m.tif,IL6_IL34,F7,4
966,VID654_F7_1_00d06h00m.tif,IL6_IL34,F7,6
967,VID654_F7_1_00d08h00m.tif,IL6_IL34,F7,8
968,VID654_F7_1_00d10h00m.tif,IL6_IL34,F7,10
969,VID654_F7_1_00d12h00m.tif,IL6_IL34,F7,12
970,VID654_F7_1_00d14h00m.tif,IL6_IL34,F7,14
971,VID654_F7_1_00d16h00m.tif,IL6_IL34,F7,16
972,VID654_F7_1_00d18h00m.tif,IL6_IL34,F7,18
973,VID654_F7_1_00d20h00m.tif,IL6_IL34,F7,20
974,VID654_F7_1_00d22h00m.tif,IL6_IL34,F7,22
975,VID654_F7_1_01d00h00m.tif,IL6_IL34,F7,24
976,VID654_F7_3_00d00h00m.tif,IL6_IL34,F7,0
977,VID654_F7_3_00d02h00m.tif,IL6_IL34,F7,2
978,VID654_F7_3_00d04h00m.tif,IL6_IL34,F7,4
979,VID654_F7_3_00d06h00m.tif,IL6_IL34,F7,6
980,VID654_F7_3_00d08h00m.tif,IL6_IL34,F7,8
981,VID654_F7_3_00d10h00m.tif,IL6_IL34,F7,10
982,VID654_F7_3_00d12h00m.tif,IL6_IL34,F7,12
983,VID654_F7_3_00d14h00m.tif,IL6_IL34,F7,14
984,VID654_F7_3_00d16h00m.tif,IL6_IL34,F7,16
985,VID654_F7_3_00d18h00m.tif,IL6_IL34,F7,18
986,VID654_F7_3_00d20h00m.tif,IL6_IL34,F7,20
987,VID654_F7_3_00d22h00m.tif,IL6_IL34,F7,22
988,VID654_F7_3_01d00h00m.tif,IL6_IL34,F7,24
989,VID654_F8_1_00d00h00m.tif,IL34pos_TNFa,F8,0
990,VID654_F8_1_00d02h00m.tif,IL34pos_TNFa,F8,2
991,VID654_F8_1_00d04h00m.tif,IL34pos_TNFa,F8,4
992,VID654_F8_1_00d06h00m.tif,IL34pos_TNFa,F8,6
993,VID654_F8_1_00d08h00m.tif,IL34pos_TNFa,F8,8
994,VID654_F8_1_00d10h00m.tif,IL34pos_TNFa,F8,10
995,VID654_F8_1_00d12h00m.tif,IL34pos_TNFa,F8,12
996,VID654_F8_1_00d14h00m.tif,IL34pos_TNFa,F8,14
997,VID654_F8_1_00d16h00m.tif,IL34pos_TNFa,F8,16
998,VID654_F8_1_00d18h00m.tif,IL34pos_TNFa,F8,18
999,VID654_F8_1_00d20h00m.tif,IL34pos_TNFa,F8,20
1000,VID654_F8_1_00d22h00m.tif,IL34pos_TNFa,F8,22
1001,VID654_F8_1_01d00h00m.tif,IL34pos_TNFa,F8,24
1002,VID654_F8_3_00d00h00m.tif,IL34pos_TNFa,F8,0
1003,VID654_F8_3_00d02h00m.tif,IL34pos_TNFa,F8,2
1004,VID654_F8_3_00d04h00m.tif,IL34pos_TNFa,F8,4
1005,VID654_F8_3_00d06h00m.tif,IL34pos_TNFa,F8,6
1006,VID654_F8_3_00d08h00m.tif,IL34pos_TNFa,F8,8
1007,VID654_F8_3_00d10h00m.tif,IL34pos_TNFa,F8,10
1008,VID654_F8_3_00d12h00m.tif,IL34pos_TNFa,F8,12
1009,VID654_F8_3_00d14h00m.tif,IL34pos_TNFa,F8,14
1010,VID654_F8_3_00d16h00m.tif,IL34pos_TNFa,F8,16
1011,VID654_F8_3_00d18h00m.tif,IL34pos_TNFa,F8,18
1012,VID654_F8_3_00d20h00m.tif,IL34pos_TNFa,F8,20
1013,VID654_F8_3_00d22h00m.tif,IL34pos_TNFa,F8,22
1014,VID654_F8_3_01d00h00m.tif,IL34pos_TNFa,F8,24
1015,VID654_F9_1_00d00h00m.tif,,F9,0
1016,VID654_F9_1_00d02h00m.tif,,F9,2
1017,VID654_F9_1_00d04h00m.tif,,F9,4
1018,VID654_F9_1_00d06h00m.tif,,F9,6
1019,VID654_F9_1_00d08h00m.tif,,F9,8
1020,VID654_F9_1_00d10h00m.tif,,F9,10
1021,VID654_F9_1_00d12h00m.tif,,F9,12
1022,VID654_F9_1_00d14h00m.tif,,F9,14
1023,VID654_F9_1_00d16h00m.tif,,F9,16
1024,VID654_F9_1_00d18h00m.tif,,F9,18
1025,VID654_F9_1_00d20h00m.tif,,F9,20
1026,VID654_F9_1_00d22h00m.tif,,F9,22
1027,VID654_F9_1_01d00h00m.tif,,F9,24
1028,VID654_F9_3_00d00h00m.tif,,F9,0
1029,VID654_F9_3_00d02h00m.tif,,F9,2
1030,VID654_F9_3_00d04h00m.tif,,F9,4
1031,VID654_F9_3_00d06h00m.tif,,F9,6
1032,VID654_F9_3_00d08h00m.tif,,F9,8
1033,VID654_F9_3_00d10h00m.tif,,F9,10
1034,VID654_F9_3_00d12h00m.tif,,F9,12
1035,VID654_F9_3_00d14h00m.tif,,F9,14
1036,VID654_F9_3_00d16h00m.tif,,F9,16
1037,VID654_F9_3_00d18h00m.tif,,F9,18
1038,VID654_F9_3_00d20h00m.tif,,F9,20
1039,VID654_F9_3_00d22h00m.tif,,F9,22
1040,VID654_F9_3_01d00h00m.tif,,F9,24
1041,VID654_G2_1_00d00h00m.tif,IL34pos_Vehicle,G2,0
1042,VID654_G2_1_00d02h00m.tif,IL34pos_Vehicle,G2,2
1043,VID654_G2_1_00d04h00m.tif,IL34pos_Vehicle,G2,4
1044,VID654_G2_1_00d06h00m.tif,IL34pos_Vehicle,G2,6
1045,VID654_G2_1_00d08h00m.tif,IL34pos_Vehicle,G2,8
1046,VID654_G2_1_00d10h00m.tif,IL34pos_Vehicle,G2,10
1047,VID654_G2_1_00d12h00m.tif,IL34pos_Vehicle,G2,12
1048,VID654_G2_1_00d14h00m.tif,IL34pos_Vehicle,G2,14
1049,VID654_G2_1_00d16h00m.tif,IL34pos_Vehicle,G2,16
1050,VID654_G2_1_00d18h00m.tif,IL34pos_Vehicle,G2,18
1051,VID654_G2_1_00d20h00m.tif,IL34pos_Vehicle,G2,20
1052,VID654_G2_1_00d22h00m.tif,IL34pos_Vehicle,G2,22
1053,VID654_G2_1_01d00h00m.tif,IL34pos_Vehicle,G2,24
1054,VID654_G2_3_00d00h00m.tif,IL34pos_Vehicle,G2,0
1055,VID654_G2_3_00d02h00m.tif,IL34pos_Vehicle,G2,2
1056,VID654_G2_3_00d04h00m.tif,IL34pos_Vehicle,G2,4
1057,VID654_G2_3_00d06h00m.tif,IL34pos_Vehicle,G2,6
1058,VID654_G2_3_00d08h00m.tif,IL34pos_Vehicle,G2,8
1059,VID654_G2_3_00d10h00m.tif,IL34pos_Vehicle,G2,10
1060,VID654_G2_3_00d12h00m.tif,IL34pos_Vehicle,G2,12
1061,VID654_G2_3_00d14h00m.tif,IL34pos_Vehicle,G2,14
1062,VID654_G2_3_00d16h00m.tif,IL34pos_Vehicle,G2,16
1063,VID654_G2_3_00d18h00m.tif,IL34pos_Vehicle,G2,18
1064,VID654_G2_3_00d20h00m.tif,IL34pos_Vehicle,G2,20
1065,VID654_G2_3_00d22h00m.tif,IL34pos_Vehicle,G2,22
1066,VID654_G2_3_01d00h00m.tif,IL34pos_Vehicle,G2,24
1067,VID654_G3_1_00d00h00m.tif,LPS_IL34,G3,0
1068,VID654_G3_1_00d02h00m.tif,LPS_IL34,G3,2
1069,VID654_G3_1_00d04h00m.tif,LPS_IL34,G3,4
1070,VID654_G3_1_00d06h00m.tif,LPS_IL34,G3,6
1071,VID654_G3_1_00d08h00m.tif,LPS_IL34,G3,8
1072,VID654_G3_1_00d10h00m.tif,LPS_IL34,G3,10
1073,VID654_G3_1_00d12h00m.tif,LPS_IL34,G3,12
1074,VID654_G3_1_00d14h00m.tif,LPS_IL34,G3,14
1075,VID654_G3_1_00d16h00m.tif,LPS_IL34,G3,16
1076,VID654_G3_1_00d18h00m.tif,LPS_IL34,G3,18
1077,VID654_G3_1_00d20h00m.tif,LPS_IL34,G3,20
1078,VID654_G3_1_00d22h00m.tif,LPS_IL34,G3,22
1079,VID654_G3_1_01d00h00m.tif,LPS_IL34,G3,24
1080,VID654_G3_3_00d00h00m.tif,LPS_IL34,G3,0
1081,VID654_G3_3_00d02h00m.tif,LPS_IL34,G3,2
1082,VID654_G3_3_00d04h00m.tif,LPS_IL34,G3,4
1083,VID654_G3_3_00d06h00m.tif,LPS_IL34,G3,6
1084,VID654_G3_3_00d08h00m.tif,LPS_IL34,G3,8
1085,VID654_G3_3_00d10h00m.tif,LPS_IL34,G3,10
1086,VID654_G3_3_00d12h00m.tif,LPS_IL34,G3,12
1087,VID654_G3_3_00d14h00m.tif,LPS_IL34,G3,14
1088,VID654_G3_3_00d16h00m.tif,LPS_IL34,G3,16
1089,VID654_G3_3_00d18h00m.tif,LPS_IL34,G3,18
1090,VID654_G3_3_00d20h00m.tif,LPS_IL34,G3,20
1091,VID654_G3_3_00d22h00m.tif,LPS_IL34,G3,22
1092,VID654_G3_3_01d00h00m.tif,LPS_IL34,G3,24
1093,VID654_G4_1_00d00h00m.tif,IFNr_IL34,G4,0
1094,VID654_G4_1_00d02h00m.tif,IFNr_IL34,G4,2
1095,VID654_G4_1_00d04h00m.tif,IFNr_IL34,G4,4
1096,VID654_G4_1_00d06h00m.tif,IFNr_IL34,G4,6
1097,VID654_G4_1_00d08h00m.tif,IFNr_IL34,G4,8
1098,VID654_G4_1_00d10h00m.tif,IFNr_IL34,G4,10
1099,VID654_G4_1_00d12h00m.tif,IFNr_IL34,G4,12
1100,VID654_G4_1_00d14h00m.tif,IFNr_IL34,G4,14
1101,VID654_G4_1_00d16h00m.tif,IFNr_IL34,G4,16
1102,VID654_G4_1_00d18h00m.tif,IFNr_IL34,G4,18
1103,VID654_G4_1_00d20h00m.tif,IFNr_IL34,G4,20
1104,VID654_G4_1_00d22h00m.tif,IFNr_IL34,G4,22
1105,VID654_G4_1_01d00h00m.tif,IFNr_IL34,G4,24
1106,VID654_G4_3_00d00h00m.tif,IFNr_IL34,G4,0
1107,VID654_G4_3_00d02h00m.tif,IFNr_IL34,G4,2
1108,VID654_G4_3_00d04h00m.tif,IFNr_IL34,G4,4
1109,VID654_G4_3_00d06h00m.tif,IFNr_IL34,G4,6
1110,VID654_G4_3_00d08h00m.tif,IFNr_IL34,G4,8
1111,VID654_G4_3_00d10h00m.tif,IFNr_IL34,G4,10
1112,VID654_G4_3_00d12h00m.tif,IFNr_IL34,G4,12
1113,VID654_G4_3_00d14h00m.tif,IFNr_IL34,G4,14
1114,VID654_G4_3_00d16h00m.tif,IFNr_IL34,G4,16
1115,VID654_G4_3_00d18h00m.tif,IFNr_IL34,G4,18
1116,VID654_G4_3_00d20h00m.tif,IFNr_IL34,G4,20
1117,VID654_G4_3_00d22h00m.tif,IFNr_IL34,G4,22
1118,VID654_G4_3_01d00h00m.tif,IFNr_IL34,G4,24
1119,VID654_G5_1_00d00h00m.tif,LPS+IFNr_IL34,G5,0
1120,VID654_G5_1_00d02h00m.tif,LPS+IFNr_IL34,G5,2
1121,VID654_G5_1_00d04h00m.tif,LPS+IFNr_IL34,G5,4
1122,VID654_G5_1_00d06h00m.tif,LPS+IFNr_IL34,G5,6
1123,VID654_G5_1_00d08h00m.tif,LPS+IFNr_IL34,G5,8
1124,VID654_G5_1_00d10h00m.tif,LPS+IFNr_IL34,G5,10
1125,VID654_G5_1_00d12h00m.tif,LPS+IFNr_IL34,G5,12
1126,VID654_G5_1_00d14h00m.tif,LPS+IFNr_IL34,G5,14
1127,VID654_G5_1_00d16h00m.tif,LPS+IFNr_IL34,G5,16
1128,VID654_G5_1_00d18h00m.tif,LPS+IFNr_IL34,G5,18
1129,VID654_G5_1_00d20h00m.tif,LPS+IFNr_IL34,G5,20
1130,VID654_G5_1_00d22h00m.tif,LPS+IFNr_IL34,G5,22
1131,VID654_G5_1_01d00h00m.tif,LPS+IFNr_IL34,G5,24
1132,VID654_G5_3_00d00h00m.tif,LPS+IFNr_IL34,G5,0
1133,VID654_G5_3_00d02h00m.tif,LPS+IFNr_IL34,G5,2
1134,VID654_G5_3_00d04h00m.tif,LPS+IFNr_IL34,G5,4
1135,VID654_G5_3_00d06h00m.tif,LPS+IFNr_IL34,G5,6
1136,VID654_G5_3_00d08h00m.tif,LPS+IFNr_IL34,G5,8
1137,VID654_G5_3_00d10h00m.tif,LPS+IFNr_IL34,G5,10
1138,VID654_G5_3_00d12h00m.tif,LPS+IFNr_IL34,G5,12
1139,VID654_G5_3_00d14h00m.tif,LPS+IFNr_IL34,G5,14
1140,VID654_G5_3_00d16h00m.tif,LPS+IFNr_IL34,G5,16
1141,VID654_G5_3_00d18h00m.tif,LPS+IFNr_IL34,G5,18
1142,VID654_G5_3_00d20h00m.tif,LPS+IFNr_IL34,G5,20
1143,VID654_G5_3_00d22h00m.tif,LPS+IFNr_IL34,G5,22
1144,VID654_G5_3_01d00h00m.tif,LPS+IFNr_IL34,G5,24
1145,VID654_G6_1_00d00h00m.tif,IL34pos_IL1beta,G6,0
1146,VID654_G6_1_00d02h00m.tif,IL34pos_IL1beta,G6,2
1147,VID654_G6_1_00d04h00m.tif,IL34pos_IL1beta,G6,4
1148,VID654_G6_1_00d06h00m.tif,IL34pos_IL1beta,G6,6
1149,VID654_G6_1_00d08h00m.tif,IL34pos_IL1beta,G6,8
1150,VID654_G6_1_00d10h00m.tif,IL34pos_IL1beta,G6,10
1151,VID654_G6_1_00d12h00m.tif,IL34pos_IL1beta,G6,12
1152,VID654_G6_1_00d14h00m.tif,IL34pos_IL1beta,G6,14
1153,VID654_G6_1_00d16h00m.tif,IL34pos_IL1beta,G6,16
1154,VID654_G6_1_00d18h00m.tif,IL34pos_IL1beta,G6,18
1155,VID654_G6_1_00d20h00m.tif,IL34pos_IL1beta,G6,20
1156,VID654_G6_1_00d22h00m.tif,IL34pos_IL1beta,G6,22
1157,VID654_G6_1_01d00h00m.tif,IL34pos_IL1beta,G6,24
1158,VID654_G6_3_00d00h00m.tif,IL34pos_IL1beta,G6,0
1159,VID654_G6_3_00d02h00m.tif,IL34pos_IL1beta,G6,2
1160,VID654_G6_3_00d04h00m.tif,IL34pos_IL1beta,G6,4
1161,VID654_G6_3_00d06h00m.tif,IL34pos_IL1beta,G6,6
1162,VID654_G6_3_00d08h00m.tif,IL34pos_IL1beta,G6,8
1163,VID654_G6_3_00d10h00m.tif,IL34pos_IL1beta,G6,10
1164,VID654_G6_3_00d12h00m.tif,IL34pos_IL1beta,G6,12
1165,VID654_G6_3_00d14h00m.tif,IL34pos_IL1beta,G6,14
1166,VID654_G6_3_00d16h00m.tif,IL34pos_IL1beta,G6,16
1167,VID654_G6_3_00d18h00m.tif,IL34pos_IL1beta,G6,18
1168,VID654_G6_3_00d20h00m.tif,IL34pos_IL1beta,G6,20
1169,VID654_G6_3_00d22h00m.tif,IL34pos_IL1beta,G6,22
1170,VID654_G6_3_01d00h00m.tif,IL34pos_IL1beta,G6,24
1171,VID654_G7_1_00d00h00m.tif,IL6_IL34,G7,0
1172,VID654_G7_1_00d02h00m.tif,IL6_IL34,G7,2
1173,VID654_G7_1_00d04h00m.tif,IL6_IL34,G7,4
1174,VID654_G7_1_00d06h00m.tif,IL6_IL34,G7,6
1175,VID654_G7_1_00d08h00m.tif,IL6_IL34,G7,8
1176,VID654_G7_1_00d10h00m.tif,IL6_IL34,G7,10
1177,VID654_G7_1_00d12h00m.tif,IL6_IL34,G7,12
1178,VID654_G7_1_00d14h00m.tif,IL6_IL34,G7,14
1179,VID654_G7_1_00d16h00m.tif,IL6_IL34,G7,16
1180,VID654_G7_1_00d18h00m.tif,IL6_IL34,G7,18
1181,VID654_G7_1_00d20h00m.tif,IL6_IL34,G7,20
1182,VID654_G7_1_00d22h00m.tif,IL6_IL34,G7,22
1183,VID654_G7_1_01d00h00m.tif,IL6_IL34,G7,24
1184,VID654_G7_3_00d00h00m.tif,IL6_IL34,G7,0
1185,VID654_G7_3_00d02h00m.tif,IL6_IL34,G7,2
1186,VID654_G7_3_00d04h00m.tif,IL6_IL34,G7,4
1187,VID654_G7_3_00d06h00m.tif,IL6_IL34,G7,6
1188,VID654_G7_3_00d08h00m.tif,IL6_IL34,G7,8
1189,VID654_G7_3_00d10h00m.tif,IL6_IL34,G7,10
1190,VID654_G7_3_00d12h00m.tif,IL6_IL34,G7,12
1191,VID654_G7_3_00d14h00m.tif,IL6_IL34,G7,14
1192,VID654_G7_3_00d16h00m.tif,IL6_IL34,G7,16
1193,VID654_G7_3_00d18h00m.tif,IL6_IL34,G7,18
1194,VID654_G7_3_00d20h00m.tif,IL6_IL34,G7,20
1195,VID654_G7_3_00d22h00m.tif,IL6_IL34,G7,22
1196,VID654_G7_3_01d00h00m.tif,IL6_IL34,G7,24
1197,VID654_G8_1_00d00h00m.tif,IL34pos_TNFa,G8,0
1198,VID654_G8_1_00d02h00m.tif,IL34pos_TNFa,G8,2
1199,VID654_G8_1_00d04h00m.tif,IL34pos_TNFa,G8,4
1200,VID654_G8_1_00d06h00m.tif,IL34pos_TNFa,G8,6
1201,VID654_G8_1_00d08h00m.tif,IL34pos_TNFa,G8,8
1202,VID654_G8_1_00d10h00m.tif,IL34pos_TNFa,G8,10
1203,VID654_G8_1_00d12h00m.tif,IL34pos_TNFa,G8,12
1204,VID654_G8_1_00d14h00m.tif,IL34pos_TNFa,G8,14
1205,VID654_G8_1_00d16h00m.tif,IL34pos_TNFa,G8,16
1206,VID654_G8_1_00d18h00m.tif,IL34pos_TNFa,G8,18
1207,VID654_G8_1_00d20h00m.tif,IL34pos_TNFa,G8,20
1208,VID654_G8_1_00d22h00m.tif,IL34pos_TNFa,G8,22
1209,VID654_G8_1_01d00h00m.tif,IL34pos_TNFa,G8,24
1210,VID654_G8_3_00d00h00m.tif,IL34pos_TNFa,G8,0
1211,VID654_G8_3_00d02h00m.tif,IL34pos_TNFa,G8,2
1212,VID654_G8_3_00d04h00m.tif,IL34pos_TNFa,G8,4
