ImageNumber,Filename,Treatment,Well,Time_hr
408,VID653_D3_3_00d08h00m.tif,LPS,D4,8
409,VID653_D3_3_00d10h00m.tif,LPS,D4,10
410,VID653_D3_3_00d12h00m.tif,LPS,D4,12
411,VID653_D3_3_00d14h00m.tif,LPS,D4,14
412,VID653_D3_3_00d16h00m.tif,LPS,D4,16
413,VID653_D3_3_00d18h00m.tif,LPS,D4,18
414,VID653_D3_3_00d20h00m.tif,LPS,D4,20
415,VID653_D3_3_00d22h00m.tif,LPS,D4,22
416,VID653_D3_3_01d00h00m.tif,LPS,D4,24
417,VID653_D4_1_00d00h00m.tif,IFNr,D5,0
418,VID653_D4_1_00d02h00m.tif,IFNr,D5,2
419,VID653_D4_1_00d04h00m.tif,IFNr,D5,4
420,VID653_D4_1_00d06h00m.tif,IFNr,D5,6
421,VID653_D4_1_00d08h00m.tif,IFNr,D5,8
422,VID653_D4_1_00d10h00m.tif,IFNr,D5,10
423,VID653_D4_1_00d12h00m.tif,IFNr,D5,12
424,VID653_D4_1_00d14h00m.tif,IFNr,D5,14
425,VID653_D4_1_00d16h00m.tif,IFNr,D5,16
426,VID653_D4_1_00d18h00m.tif,IFNr,D5,18
427,VID653_D4_1_00d20h00m.tif,IFNr,D5,20
428,VID653_D4_1_00d22h00m.tif,IFNr,D5,22
429,VID653_D4_1_01d00h00m.tif,IFNr,D5,24
430,VID653_D4_3_00d00h00m.tif,IFNr,D5,0
431,VID653_D4_3_00d02h00m.tif,IFNr,D5,2
432,VID653_D4_3_00d04h00m.tif,IFNr,D5,4
433,VID653_D4_3_00d06h00m.tif,IFNr,D5,6
434,VID653_D4_3_00d08h00m.tif,IFNr,D5,8
435,VID653_D4_3_00d10h00m.tif,IFNr,D5,10
436,VID653_D4_3_00d12h00m.tif,IFNr,D5,12
437,VID653_D4_3_00d14h00m.tif,IFNr,D5,14
438,VID653_D4_3_00d16h00m.tif,IFNr,D5,16
439,VID653_D4_3_00d18h00m.tif,IFNr,D5,18
440,VID653_D4_3_00d20h00m.tif,IFNr,D5,20
441,VID653_D4_3_00d22h00m.tif,IFNr,D5,22
442,VID653_D4_3_01d00h00m.tif,IFNr,D5,24
443,VID653_D5_1_00d00h00m.tif,LPS+IFNr,D6,0
444,VID653_D5_1_00d02h00m.tif,LPS+IFNr,D6,2
445,VID653_D5_1_00d04h00m.tif,LPS+IFNr,D6,4
446,VID653_D5_1_00d06h00m.tif,LPS+IFNr,D6,6
447,VID653_D5_1_00d08h00m.tif,LPS+IFNr,D6,8
448,VID653_D5_1_00d10h00m.tif,LPS+IFNr,D6,10
449,VID653_D5_1_00d12h00m.tif,LPS+IFNr,D6,12
450,VID653_D5_1_00d14h00m.tif,LPS+IFNr,D6,14
451,VID653_D5_1_00d16h00m.tif,LPS+IFNr,D6,16
452,VID653_D5_1_00d18h00m.tif,LPS+IFNr,D6,18
453,VID653_D5_1_00d20h00m.tif,LPS+IFNr,D6,20
454,VID653_D5_1_00d22h00m.tif,LPS+IFNr,D6,22
455,VID653_D5_1_01d00h00m.tif,LPS+IFNr,D6,24
456,VID653_D5_3_00d00h00m.tif,LPS+IFNr,D6,0
457,VID653_D5_3_00d02h00m.tif,LPS+IFNr,D6,2
458,VID653_D5_3_00d04h00m.tif,LPS+IFNr,D6,4
459,VID653_D5_3_00d06h00m.tif,LPS+IFNr,D6,6
460,VID653_D5_3_00d08h00m.tif,LPS+IFNr,D6,8
461,VID653_D5_3_00d10h00m.tif,LPS+IFNr,D6,10
462,VID653_D5_3_00d12h00m.tif,LPS+IFNr,D6,12
463,VID653_D5_3_00d14h00m.tif,LPS+IFNr,D6,14
464,VID653_D5_3_00d16h00m.tif,LPS+IFNr,D6,16
465,VID653_D5_3_00d18h00m.tif,LPS+IFNr,D6,18
466,VID653_D5_3_00d20h00m.tif,LPS+IFNr,D6,20
467,VID653_D5_3_00d22h00m.tif,LPS+IFNr,D6,22
468,VID653_D5_3_01d00h00m.tif,LPS+IFNr,D6,24
469,VID653_D6_1_00d00h00m.tif,IL34neg_IL1beta,D7,0
470,VID653_D6_1_00d02h00m.tif,IL34neg_IL1beta,D7,2
471,VID653_D6_1_00d04h00m.tif,IL34neg_IL1beta,D7,4
472,VID653_D6_1_00d06h00m.tif,IL34neg_IL1beta,D7,6
473,VID653_D6_1_00d08h00m.tif,IL34neg_IL1beta,D7,8
474,VID653_D6_1_00d10h00m.tif,IL34neg_IL1beta,D7,10
475,VID653_D6_1_00d12h00m.tif,IL34neg_IL1beta,D7,12
476,VID653_D6_1_00d14h00m.tif,IL34neg_IL1beta,D7,14
477,VID653_D6_1_00d16h00m.tif,IL34neg_IL1beta,D7,16
478,VID653_D6_1_00d18h00m.tif,IL34neg_IL1beta,D7,18
479,VID653_D6_1_00d20h00m.tif,IL34neg_IL1beta,D7,20
480,VID653_D6_1_00d22h00m.tif,IL34neg_IL1beta,D7,22
481,VID653_D6_1_01d00h00m.tif,IL34neg_IL1beta,D7,24
482,VID653_D6_3_00d00h00m.tif,IL34neg_IL1beta,D7,0
483,VID653_D6_3_00d02h00m.tif,IL34neg_IL1beta,D7,2
484,VID653_D6_3_00d04h00m.tif,IL34neg_IL1beta,D7,4
485,VID653_D6_3_00d06h00m.tif,IL34neg_IL1beta,D7,6
486,VID653_D6_3_00d08h00m.tif,IL34neg_IL1beta,D7,8
487,VID653_D6_3_00d10h00m.tif,IL34neg_IL1beta,D7,10
488,VID653_D6_3_00d12h00m.tif,IL34neg_IL1beta,D7,12
489,VID653_D6_3_00d14h00m.tif,IL34neg_IL1beta,D7,14
490,VID653_D6_3_00d16h00m.tif,IL34neg_IL1beta,D7,16
491,VID653_D6_3_00d18h00m.tif,IL34neg_IL1beta,D7,18
492,VID653_D6_3_00d20h00m.tif,IL34neg_IL1beta,D7,20
493,VID653_D6_3_00d22h00m.tif,IL34neg_IL1beta,D7,22
494,VID653_D6_3_01d00h00m.tif,IL34neg_IL1beta,D7,24
495,VID653_D7_1_00d00h00m.tif,IL6,D8,0
496,VID653_D7_1_00d02h00m.tif,IL6,D8,2
497,VID653_D7_1_00d04h00m.tif,IL6,D8,4
498,VID653_D7_1_00d06h00m.tif,IL6,D8,6
499,VID653_D7_1_00d08h00m.tif,IL6,D8,8
500,VID653_D7_1_00d10h00m.tif,IL6,D8,10
501,VID653_D7_1_00d12h00m.tif,IL6,D8,12
502,VID653_D7_1_00d14h00m.tif,IL6,D8,14
503,VID653_D7_1_00d16h00m.tif,IL6,D8,16
504,VID653_D7_1_00d18h00m.tif,IL6,D8,18
505,VID653_D7_1_00d20h00m.tif,IL6,D8,20
506,VID653_D7_1_00d22h00m.tif,IL6,D8,22
507,VID653_D7_1_01d00h00m.tif,IL6,D8,24
508,VID653_D7_3_00d00h00m.tif,IL6,D8,0
509,VID653_D7_3_00d02h00m.tif,IL6,D8,2
510,VID653_D7_3_00d04h00m.tif,IL6,D8,4
511,VID653_D7_3_00d06h00m.tif,IL6,D8,6
512,VID653_D7_3_00d08h00m.tif,IL6,D8,8
513,VID653_D7_3_00d10h00m.tif,IL6,D8,10
514,VID653_D7_3_00d12h00m.tif,IL6,D8,12
515,VID653_D7_3_00d14h00m.tif,IL6,D8,14
516,VID653_D7_3_00d16h00m.tif,IL6,D8,16
517,VID653_D7_3_00d18h00m.tif,IL6,D8,18
518,VID653_D7_3_00d20h00m.tif,IL6,D8,20
519,VID653_D7_3_00d22h00m.tif,IL6,D8,22
520,VID653_D7_3_01d00h00m.tif,IL6,D8,24
521,VID653_D8_1_00d00h00m.tif,IL34neg_TNFa,D9,0
522,VID653_D8_1_00d02h00m.tif,IL34neg_TNFa,D9,2
523,VID653_D8_1_00d04h00m.tif,IL34neg_TNFa,D9,4
524,VID653_D8_1_00d06h00m.tif,IL34neg_TNFa,D9,6
525,VID653_D8_1_00d08h00m.tif,IL34neg_TNFa,D9,8
526,VID653_D8_1_00d10h00m.tif,IL34neg_TNFa,D9,10
527,VID653_D8_1_00d12h00m.tif,IL34neg_TNFa,D9,12
528,VID653_D8_1_00d14h00m.tif,IL34neg_TNFa,D9,14
529,VID653_D8_1_00d16h00m.tif,IL34neg_TNFa,D9,16
530,VID653_D8_1_00d18h00m.tif,IL34neg_TNFa,D9,18
531,VID653_D8_1_00d20h00m.tif,IL34neg_TNFa,D9,20
532,VID653_D8_1_00d22h00m.tif,IL34neg_TNFa,D9,22
533,VID653_D8_1_01d00h00m.tif,IL34neg_TNFa,D9,24
534,VID653_D8_3_00d00h00m.tif,IL34neg_TNFa,D9,0
535,VID653_D8_3_00d02h00m.tif,IL34neg_TNFa,D9,2
536,VID653_D8_3_00d04h00m.tif,IL34neg_TNFa,D9,4
537,VID653_D8_3_00d06h00m.tif,IL34neg_TNFa,D9,6
538,VID653_D8_3_00d08h00m.tif,IL34neg_TNFa,D9,8
539,VID653_D8_3_00d10h00m.tif,IL34neg_TNFa,D9,10
540,VID653_D8_3_00d12h00m.tif,IL34neg_TNFa,D9,12
541,VID653_D8_3_00d14h00m.tif,IL34neg_TNFa,D9,14
542,VID653_D8_3_00d16h00m.tif,IL34neg_TNFa,D9,16
543,VID653_D8_3_00d18h00m.tif,IL34neg_TNFa,D9,18
544,VID653_D8_3_00d20h00m.tif,IL34neg_TNFa,D9,20
545,VID653_D8_3_00d22h00m.tif,IL34neg_TNFa,D9,22
546,VID653_D8_3_01d00h00m.tif,IL34neg_TNFa,D9,24
547,VID653_E2_1_00d00h00m.tif,IL34pos_Vehicle,E3,0
548,VID653_E2_1_00d02h00m.tif,IL34pos_Vehicle,E3,2
549,VID653_E2_1_00d04h00m.tif,IL34pos_Vehicle,E3,4
550,VID653_E2_1_00d06h00m.tif,IL34pos_Vehicle,E3,6
551,VID653_E2_1_00d08h00m.tif,IL34pos_Vehicle,E3,8
552,VID653_E2_1_00d10h00m.tif,IL34pos_Vehicle,E3,10
553,VID653_E2_1_00d12h00m.tif,IL34pos_Vehicle,E3,12
554,VID653_E2_1_00d14h00m.tif,IL34pos_Vehicle,E3,14
555,VID653_E2_1_00d16h00m.tif,IL34pos_Vehicle,E3,16
556,VID653_E2_1_00d18h00m.tif,IL34pos_Vehicle,E3,18
557,VID653_E2_1_00d20h00m.tif,IL34pos_Vehicle,E3,20
558,VID653_E2_1_00d22h00m.tif,IL34pos_Vehicle,E3,22
559,VID653_E2_1_01d00h00m.tif,IL34pos_Vehicle,E3,24
560,VID653_E2_3_00d00h00m.tif,IL34pos_Vehicle,E3,0
561,VID653_E2_3_00d02h00m.tif,IL34pos_Vehicle,E3,2
562,VID653_E2_3_00d04h00m.tif,IL34pos_Vehicle,E3,4
563,VID653_E2_3_00d06h00m.tif,IL34pos_Vehicle,E3,6
564,VID653_E2_3_00d08h00m.tif,IL34pos_Vehicle,E3,8
565,VID653_E2_3_00d10h00m.tif,IL34pos_Vehicle,E3,10
566,VID653_E2_3_00d12h00m.tif,IL34pos_Vehicle,E3,12
567,VID653_E2_3_00d14h00m.tif,IL34pos_Vehicle,E3,14
568,VID653_E2_3_00d16h00m.tif,IL34pos_Vehicle,E3,16
569,VID653_E2_3_00d18h00m.tif,IL34pos_Vehicle,E3,18
570,VID653_E2_3_00d20h00m.tif,IL34pos_Vehicle,E3,20
571,VID653_E2_3_00d22h00m.tif,IL34pos_Vehicle,E3,22
572,VID653_E2_3_01d00h00m.tif,IL34pos_Vehicle,E3,24
573,VID653_E3_1_00d00h00m.tif,LPS_IL34,E4,0
574,VID653_E3_1_00d02h00m.tif,LPS_IL34,E4,2
575,VID653_E3_1_00d04h00m.tif,LPS_IL34,E4,4
576,VID653_E3_1_00d06h00m.tif,LPS_IL34,E4,6
577,VID653_E3_1_00d08h00m.tif,LPS_IL34,E4,8
578,VID653_E3_1_00d10h00m.tif,LPS_IL34,E4,10
579,VID653_E3_1_00d12h00m.tif,LPS_IL34,E4,12
580,VID653_E3_1_00d14h00m.tif,LPS_IL34,E4,14
581,VID653_E3_1_00d16h00m.tif,LPS_IL34,E4,16
582,VID653_E3_1_00d18h00m.tif,LPS_IL34,E4,18
583,VID653_E3_1_00d20h00m.tif,LPS_IL34,E4,20
584,VID653_E3_1_00d22h00m.tif,LPS_IL34,E4,22
585,VID653_E3_1_01d00h00m.tif,LPS_IL34,E4,24
586,VID653_E3_3_00d00h00m.tif,LPS_IL34,E4,0
587,VID653_E3_3_00d02h00m.tif,LPS_IL34,E4,2
588,VID653_E3_3_00d04h00m.tif,LPS_IL34,E4,4
589,VID653_E3_3_00d06h00m.tif,LPS_IL34,E4,6
590,VID653_E3_3_00d08h00m.tif,LPS_IL34,E4,8
591,VID653_E3_3_00d10h00m.tif,LPS_IL34,E4,10
592,VID653_E3_3_00d12h00m.tif,LPS_IL34,E4,12
593,VID653_E3_3_00d14h00m.tif,LPS_IL34,E4,14
594,VID653_E3_3_00d16h00m.tif,LPS_IL34,E4,16
595,VID653_E3_3_00d18h00m.tif,LPS_IL34,E4,18
596,VID653_E3_3_00d20h00m.tif,LPS_IL34,E4,20
597,VID653_E3_3_00d22h00m.tif,LPS_IL34,E4,22
598,VID653_E3_3_01d00h00m.tif,LPS_IL34,E4,24
599,VID653_E4_1_00d00h00m.tif,IFNr_IL34,E5,0
600,VID653_E4_1_00d02h00m.tif,IFNr_IL34,E5,2
601,VID653_E4_1_00d04h00m.tif,IFNr_IL34,E5,4
602,VID653_E4_1_00d06h00m.tif,IFNr_IL34,E5,6
603,VID653_E4_1_00d08h00m.tif,IFNr_IL34,E5,8
604,VID653_E4_1_00d10h00m.tif,IFNr_IL34,E5,10
605,VID653_E4_1_00d12h00m.tif,IFNr_IL34,E5,12
606,VID653_E4_1_00d14h00m.tif,IFNr_IL34,E5,14
607,VID653_E4_1_00d16h00m.tif,IFNr_IL34,E5,16
608,VID653_E4_1_00d18h00m.tif,IFNr_IL34,E5,18
609,VID653_E4_1_00d20h00m.tif,IFNr_IL34,E5,20
610,VID653_E4_1_00d22h00m.tif,IFNr_IL34,E5,22
611,VID653_E4_1_01d00h00m.tif,IFNr_IL34,E5,24
612,VID653_E4_3_00d00h00m.tif,IFNr_IL34,E5,0
613,VID653_E4_3_00d02h00m.tif,IFNr_IL34,E5,2
614,VID653_E4_3_00d04h00m.tif,IFNr_IL34,E5,4
615,VID653_E4_3_00d06h00m.tif,IFNr_IL34,E5,6
616,VID653_E4_3_00d08h00m.tif,IFNr_IL34,E5,8
617,VID653_E4_3_00d10h00m.tif,IFNr_IL34,E5,10
618,VID653_E4_3_00d12h00m.tif,IFNr_IL34,E5,12
619,VID653_E4_3_00d14h00m.tif,IFNr_IL34,E5,14
620,VID653_E4_3_00d16h00m.tif,IFNr_IL34,E5,16
621,VID653_E4_3_00d18h00m.tif,IFNr_IL34,E5,18
622,VID653_E4_3_00d20h00m.tif,IFNr_IL34,E5,20
623,VID653_E4_3_00d22h00m.tif,IFNr_IL34,E5,22
624,VID653_E4_3_01d00h00m.tif,IFNr_IL34,E5,24
625,VID653_E5_1_00d00h00m.tif,LPS+IFNr_IL34,E6,0
626,VID653_E5_1_00d02h00m.tif,LPS+IFNr_IL34,E6,2
627,VID653_E5_1_00d04h00m.tif,LPS+IFNr_IL34,E6,4
628,VID653_E5_1_00d06h00m.tif,LPS+IFNr_IL34,E6,6
629,VID653_E5_1_00d08h00m.tif,LPS+IFNr_IL34,E6,8
630,VID653_E5_1_00d10h00m.tif,LPS+IFNr_IL34,E6,10
631,VID653_E5_1_00d12h00m.tif,LPS+IFNr_IL34,E6,12
632,VID653_E5_1_00d14h00m.tif,LPS+IFNr_IL34,E6,14
633,VID653_E5_1_00d16h00m.tif,LPS+IFNr_IL34,E6,16
634,VID653_E5_1_00d18h00m.tif,LPS+IFNr_IL34,E6,18
635,VID653_E5_1_00d20h00m.tif,LPS+IFNr_IL34,E6,20
636,VID653_E5_1_00d22h00m.tif,LPS+IFNr_IL34,E6,22
637,VID653_E5_1_01d00h00m.tif,LPS+IFNr_IL34,E6,24
638,VID653_E5_3_00d00h00m.tif,LPS+IFNr_IL34,E6,0
639,VID653_E5_3_00d02h00m.tif,LPS+IFNr_IL34,E6,2
640,VID653_E5_3_00d04h00m.tif,LPS+IFNr_IL34,E6,4
641,VID653_E5_3_00d06h00m.tif,LPS+IFNr_IL34,E6,6
642,VID653_E5_3_00d08h00m.tif,LPS+IFNr_IL34,E6,8
643,VID653_E5_3_00d10h00m.tif,LPS+IFNr_IL34,E6,10
644,VID653_E5_3_00d12h00m.tif,LPS+IFNr_IL34,E6,12
645,VID653_E5_3_00d14h00m.tif,LPS+IFNr_IL34,E6,14
646,VID653_E5_3_00d16h00m.tif,LPS+IFNr_IL34,E6,16
647,VID653_E5_3_00d18h00m.tif,LPS+IFNr_IL34,E6,18
648,VID653_E5_3_00d20h00m.tif,LPS+IFNr_IL34,E6,20
649,VID653_E5_3_00d22h00m.tif,LPS+IFNr_IL34,E6,22
650,VID653_E5_3_01d00h00m.tif,LPS+IFNr_IL34,E6,24
651,VID653_E6_1_00d00h00m.tif,IL34pos_IL1beta,E7,0
652,VID653_E6_1_00d02h00m.tif,IL34pos_IL1beta,E7,2
653,VID653_E6_1_00d04h00m.tif,IL34pos_IL1beta,E7,4
654,VID653_E6_1_00d06h00m.tif,IL34pos_IL1beta,E7,6
655,VID653_E6_1_00d08h00m.tif,IL34pos_IL1beta,E7,8
656,VID653_E6_1_00d10h00m.tif,IL34pos_IL1beta,E7,10
657,VID653_E6_1_00d12h00m.tif,IL34pos_IL1beta,E7,12
658,VID653_E6_1_00d14h00m.tif,IL34pos_IL1beta,E7,14
659,VID653_E6_1_00d16h00m.tif,IL34pos_IL1beta,E7,16
660,VID653_E6_1_00d18h00m.tif,IL34pos_IL1beta,E7,18
661,VID653_E6_1_00d20h00m.tif,IL34pos_IL1beta,E7,20
662,VID653_E6_1_00d22h00m.tif,IL34pos_IL1beta,E7,22
663,VID653_E6_1_01d00h00m.tif,IL34pos_IL1beta,E7,24
664,VID653_E6_3_00d00h00m.tif,IL34pos_IL1beta,E7,0
665,VID653_E6_3_00d02h00m.tif,IL34pos_IL1beta,E7,2
666,VID653_E6_3_00d04h00m.tif,IL34pos_IL1beta,E7,4
667,VID653_E6_3_00d06h00m.tif,IL34pos_IL1beta,E7,6
668,VID653_E6_3_00d08h00m.tif,IL34pos_IL1beta,E7,8
669,VID653_E6_3_00d10h00m.tif,IL34pos_IL1beta,E7,10
670,VID653_E6_3_00d12h00m.tif,IL34pos_IL1beta,E7,12
671,VID653_E6_3_00d14h00m.tif,IL34pos_IL1beta,E7,14
672,VID653_E6_3_00d16h00m.tif,IL34pos_IL1beta,E7,16
673,VID653_E6_3_00d18h00m.tif,IL34pos_IL1beta,E7,18
674,VID653_E6_3_00d20h00m.tif,IL34pos_IL1beta,E7,20
675,VID653_E6_3_00d22h00m.tif,IL34pos_IL1beta,E7,22
676,VID653_E6_3_01d00h00m.tif,IL34pos_IL1beta,E7,24
677,VID653_E7_1_00d00h00m.tif,IL6_IL34,E8,0
678,VID653_E7_1_00d02h00m.tif,IL6_IL34,E8,2
679,VID653_E7_1_00d04h00m.tif,IL6_IL34,E8,4
680,VID653_E7_1_00d06h00m.tif,IL6_IL34,E8,6
681,VID653_E7_1_00d08h00m.tif,IL6_IL34,E8,8
682,VID653_E7_1_00d10h00m.tif,IL6_IL34,E8,10
683,VID653_E7_1_00d12h00m.tif,IL6_IL34,E8,12
684,VID653_E7_1_00d14h00m.tif,IL6_IL34,E8,14
685,VID653_E7_1_00d16h00m.tif,IL6_IL34,E8,16
686,VID653_E7_1_00d18h00m.tif,IL6_IL34,E8,18
687,VID653_E7_1_00d20h00m.tif,IL6_IL34,E8,20
688,VID653_E7_1_00d22h00m.tif,IL6_IL34,E8,22
689,VID653_E7_1_01d00h00m.tif,IL6_IL34,E8,24
690,VID653_E7_3_00d00h00m.tif,IL6_IL34,E8,0
691,VID653_E7_3_00d02h00m.tif,IL6_IL34,E8,2
692,VID653_E7_3_00d04h00m.tif,IL6_IL34,E8,4
693,VID653_E7_3_00d06h00m.tif,IL6_IL34,E8,6
694,VID653_E7_3_00d08h00m.tif,IL6_IL34,E8,8
695,VID653_E7_3_00d10h00m.tif,IL6_IL34,E8,10
696,VID653_E7_3_00d12h00m.tif,IL6_IL34,E8,12
697,VID653_E7_3_00d14h00m.tif,IL6_IL34,E8,14
698,VID653_E7_3_00d16h00m.tif,IL6_IL34,E8,16
699,VID653_E7_3_00d18h00m.tif,IL6_IL34,E8,18
700,VID653_E7_3_00d20h00m.tif,IL6_IL34,E8,20
701,VID653_E7_3_00d22h00m.tif,IL6_IL34,E8,22
702,VID653_E7_3_01d00h00m.tif,IL6_IL34,E8,24
703,VID653_E8_1_00d00h00m.tif,IL34pos_TNFa,E9,0
704,VID653_E8_1_00d02h00m.tif,IL34pos_TNFa,E9,2
705,VID653_E8_1_00d04h00m.tif,IL34pos_TNFa,E9,4
706,VID653_E8_1_00d06h00m.tif,IL34pos_TNFa,E9,6
707,VID653_E8_1_00d08h00m.tif,IL34pos_TNFa,E9,8
708,VID653_E8_1_00d10h00m.tif,IL34pos_TNFa,E9,10
709,VID653_E8_1_00d12h00m.tif,IL34pos_TNFa,E9,12
710,VID653_E8_1_00d14h00m.tif,IL34pos_TNFa,E9,14
711,VID653_E8_1_00d16h00m.tif,IL34pos_TNFa,E9,16
712,VID653_E8_1_00d18h00m.tif,IL34pos_TNFa,E9,18
713,VID653_E8_1_00d20h00m.tif,IL34pos_TNFa,E9,20
714,VID653_E8_1_00d22h00m.tif,IL34pos_TNFa,E9,22
715,VID653_E8_1_01d00h00m.tif,IL34pos_TNFa,E9,24
716,VID653_E8_3_00d00h00m.tif,IL34pos_TNFa,E9,0
717,VID653_E8_3_00d02h00m.tif,IL34pos_TNFa,E9,2
718,VID653_E8_3_00d04h00m.tif,IL34pos_TNFa,E9,4
719,VID653_E8_3_00d06h00m.tif,IL34pos_TNFa,E9,6
720,VID653_E8_3_00d08h00m.tif,IL34pos_TNFa,E9,8
721,VID653_E8_3_00d10h00m.tif,IL34pos_TNFa,E9,10
722,VID653_E8_3_00d12h00m.tif,IL34pos_TNFa,E9,12
723,VID653_E8_3_00d14h00m.tif,IL34pos_TNFa,E9,14
724,VID653_E8_3_00d16h00m.tif,IL34pos_TNFa,E9,16
725,VID653_E8_3_00d18h00m.tif,IL34pos_TNFa,E9,18
726,VID653_E8_3_00d20h00m.tif,IL34pos_TNFa,E9,20
727,VID653_E8_3_00d22h00m.tif,IL34pos_TNFa,E9,22
728,VID653_E8_3_01d00h00m.tif,IL34pos_TNFa,E9,24
729,VID653_F2_1_00d00h00m.tif,IL34pos_Vehicle,F3,0
730,VID653_F2_1_00d02h00m.tif,IL34pos_Vehicle,F3,2
731,VID653_F2_1_00d04h00m.tif,IL34pos_Vehicle,F3,4
732,VID653_F2_1_00d06h00m.tif,IL34pos_Vehicle,F3,6
733,VID653_F2_1_00d08h00m.tif,IL34pos_Vehicle,F3,8
734,VID653_F2_1_00d10h00m.tif,IL34pos_Vehicle,F3,10
735,VID653_F2_1_00d12h00m.tif,IL34pos_Vehicle,F3,12
736,VID653_F2_1_00d14h00m.tif,IL34pos_Vehicle,F3,14
737,VID653_F2_1_00d16h00m.tif,IL34pos_Vehicle,F3,16
738,VID653_F2_1_00d18h00m.tif,IL34pos_Vehicle,F3,18
739,VID653_F2_1_00d20h00m.tif,IL34pos_Vehicle,F3,20
740,VID653_F2_1_00d22h00m.tif,IL34pos_Vehicle,F3,22
741,VID653_F2_1_01d00h00m.tif,IL34pos_Vehicle,F3,24
742,VID653_F2_3_00d00h00m.tif,IL34pos_Vehicle,F3,0
743,VID653_F2_3_00d02h00m.tif,IL34pos_Vehicle,F3,2
744,VID653_F2_3_00d04h00m.tif,IL34pos_Vehicle,F3,4
745,VID653_F2_3_00d06h00m.tif,IL34pos_Vehicle,F3,6
746,VID653_F2_3_00d08h00m.tif,IL34pos_Vehicle,F3,8
747,VID653_F2_3_00d10h00m.tif,IL34pos_Vehicle,F3,10
748,VID653_F2_3_00d12h00m.tif,IL34pos_Vehicle,F3,12
749,VID653_F2_3_00d14h00m.tif,IL34pos_Vehicle,F3,14
750,VID653_F2_3_00d16h00m.tif,IL34pos_Vehicle,F3,16
751,VID653_F2_3_00d18h00m.tif,IL34pos_Vehicle,F3,18
752,VID653_F2_3_00d20h00m.tif,IL34pos_Vehicle,F3,20
753,VID653_F2_3_00d22h00m.tif,IL34pos_Vehicle,F3,22
754,VID653_F2_3_01d00h00m.tif,IL34pos_Vehicle,F3,24
755,VID653_F3_1_00d00h00m.tif,LPS_IL34,F4,0
756,VID653_F3_1_00d02h00m.tif,LPS_IL34,F4,2
757,VID653_F3_1_00d04h00m.tif,LPS_IL34,F4,4
758,VID653_F3_1_00d06h00m.tif,LPS_IL34,F4,6
759,VID653_F3_1_00d08h00m.tif,LPS_IL34,F4,8
760,VID653_F3_1_00d10h00m.tif,LPS_IL34,F4,10
761,VID653_F3_1_00d12h00m.tif,LPS_IL34,F4,12
762,VID653_F3_1_00d14h00m.tif,LPS_IL34,F4,14
763,VID653_F3_1_00d16h00m.tif,LPS_IL34,F4,16
764,VID653_F3_1_00d18h00m.tif,LPS_IL34,F4,18
765,VID653_F3_1_00d20h00m.tif,LPS_IL34,F4,20
766,VID653_F3_1_00d22h00m.tif,LPS_IL34,F4,22
767,VID653_F3_1_01d00h00m.tif,LPS_IL34,F4,24
768,VID653_F3_3_00d00h00m.tif,LPS_IL34,F4,0
769,VID653_F3_3_00d02h00m.tif,LPS_IL34,F4,2
770,VID653_F3_3_00d04h00m.tif,LPS_IL34,F4,4
771,VID653_F3_3_00d06h00m.tif,LPS_IL34,F4,6
772,VID653_F3_3_00d08h00m.tif,LPS_IL34,F4,8
773,VID653_F3_3_00d10h00m.tif,LPS_IL34,F4,10
774,VID653_F3_3_00d12h00m.tif,LPS_IL34,F4,12
775,VID653_F3_3_00d14h00m.tif,LPS_IL34,F4,14
776,VID653_F3_3_00d16h00m.tif,LPS_IL34,F4,16
777,VID653_F3_3_00d18h00m.tif,LPS_IL34,F4,18
778,VID653_F3_3_00d20h00m.tif,LPS_IL34,F4,20
779,VID653_F3_3_00d22h00m.tif,LPS_IL34,F4,22
780,VID653_F3_3_01d00h00m.tif,LPS_IL34,F4,24
781,VID653_F4_1_00d00h00m.tif,IFNr_IL34,F5,0
782,VID653_F4_1_00d02h00m.tif,IFNr_IL34,F5,2
783,VID653_F4_1_00d04h00m.tif,IFNr_IL34,F5,4
784,VID653_F4_1_00d06h00m.tif,IFNr_IL34,F5,6
785,VID653_F4_1_00d08h00m.tif,IFNr_IL34,F5,8
786,VID653_F4_1_00d10h00m.tif,IFNr_IL34,F5,10
787,VID653_F4_1_00d12h00m.tif,IFNr_IL34,F5,12
788,VID653_F4_1_00d14h00m.tif,IFNr_IL34,F5,14
789,VID653_F4_1_00d16h00m.tif,IFNr_IL34,F5,16
790,VID653_F4_1_00d18h00m.tif,IFNr_IL34,F5,18
791,VID653_F4_1_00d20h00m.tif,IFNr_IL34,F5,20
792,VID653_F4_1_00d22h00m.tif,IFNr_IL34,F5,22
793,VID653_F4_1_01d00h00m.tif,IFNr_IL34,F5,24
794,VID653_F4_3_00d00h00m.tif,IFNr_IL34,F5,0
795,VID653_F4_3_00d02h00m.tif,IFNr_IL34,F5,2
796,VID653_F4_3_00d04h00m.tif,IFNr_IL34,F5,4
797,VID653_F4_3_00d06h00m.tif,IFNr_IL34,F5,6
798,VID653_F4_3_00d08h00m.tif,IFNr_IL34,F5,8
799,VID653_F4_3_00d10h00m.tif,IFNr_IL34,F5,10
800,VID653_F4_3_00d12h00m.tif,IFNr_IL34,F5,12
801,VID653_F4_3_00d14h00m.tif,IFNr_IL34,F5,14
