ImageNumber,Filename,Treatment,Well,Time_hr
923,VID5484_G3_1_01d00h00m.tif,Vehicle_IL34,G3,24
924,VID5484_G3_3_00d00h00m.tif,Vehicle_IL34,G3,0
925,VID5484_G3_3_00d02h00m.tif,Vehicle_IL34,G3,2
926,VID5484_G3_3_00d04h00m.tif,Vehicle_IL34,G3,4
927,VID5484_G3_3_00d06h00m.tif,Vehicle_IL34,G3,6
928,VID5484_G3_3_00d08h00m.tif,Vehicle_IL34,G3,8
929,VID5484_G3_3_00d10h00m.tif,Vehicle_IL34,G3,10
930,VID5484_G3_3_00d12h00m.tif,Vehicle_IL34,G3,12
931,VID5484_G3_3_00d14h00m.tif,Vehicle_IL34,G3,14
932,VID5484_G3_3_00d16h00m.tif,Vehicle_IL34,G3,16
933,VID5484_G3_3_00d18h00m.tif,Vehicle_IL34,G3,18
934,VID5484_G3_3_00d20h00m.tif,Vehicle_IL34,G3,20
935,VID5484_G3_3_00d22h00m.tif,Vehicle_IL34,G3,22
936,VID5484_G3_3_01d00h00m.tif,Vehicle_IL34,G3,24
937,VID5484_G4_1_00d00h00m.tif,LPS_IL34,G4,0
938,VID5484_G4_1_00d02h00m.tif,LPS_IL34,G4,2
939,VID5484_G4_1_00d04h00m.tif,LPS_IL34,G4,4
940,VID5484_G4_1_00d06h00m.tif,LPS_IL34,G4,6
941,VID5484_G4_1_00d08h00m.tif,LPS_IL34,G4,8
942,VID5484_G4_1_00d10h00m.tif,LPS_IL34,G4,10
943,VID5484_G4_1_00d12h00m.tif,LPS_IL34,G4,12
944,VID5484_G4_1_00d14h00m.tif,LPS_IL34,G4,14
945,VID5484_G4_1_00d16h00m.tif,LPS_IL34,G4,16
946,VID5484_G4_1_00d18h00m.tif,LPS_IL34,G4,18
947,VID5484_G4_1_00d20h00m.tif,LPS_IL34,G4,20
948,VID5484_G4_1_00d22h00m.tif,LPS_IL34,G4,22
949,VID5484_G4_1_01d00h00m.tif,LPS_IL34,G4,24
950,VID5484_G4_3_00d00h00m.tif,LPS_IL34,G4,0
951,VID5484_G4_3_00d02h00m.tif,LPS_IL34,G4,2
952,VID5484_G4_3_00d04h00m.tif,LPS_IL34,G4,4
953,VID5484_G4_3_00d06h00m.tif,LPS_IL34,G4,6
954,VID5484_G4_3_00d08h00m.tif,LPS_IL34,G4,8
955,VID5484_G4_3_00d10h00m.tif,LPS_IL34,G4,10
956,VID5484_G4_3_00d12h00m.tif,LPS_IL34,G4,12
957,VID5484_G4_3_00d14h00m.tif,LPS_IL34,G4,14
958,VID5484_G4_3_00d16h00m.tif,LPS_IL34,G4,16
959,VID5484_G4_3_00d18h00m.tif,LPS_IL34,G4,18
960,VID5484_G4_3_00d20h00m.tif,LPS_IL34,G4,20
961,VID5484_G4_3_00d22h00m.tif,LPS_IL34,G4,22
962,VID5484_G4_3_01d00h00m.tif,LPS_IL34,G4,24
963,VID5484_G5_1_00d00h00m.tif,IFNr_IL34,G5,0
964,VID5484_G5_1_00d02h00m.tif,IFNr_IL34,G5,2
965,VID5484_G5_1_00d04h00m.tif,IFNr_IL34,G5,4
966,VID5484_G5_1_00d06h00m.tif,IFNr_IL34,G5,6
967,VID5484_G5_1_00d08h00m.tif,IFNr_IL34,G5,8
968,VID5484_G5_1_00d10h00m.tif,IFNr_IL34,G5,10
969,VID5484_G5_1_00d12h00m.tif,IFNr_IL34,G5,12
970,VID5484_G5_1_00d14h00m.tif,IFNr_IL34,G5,14
971,VID5484_G5_1_00d16h00m.tif,IFNr_IL34,G5,16
972,VID5484_G5_1_00d18h00m.tif,IFNr_IL34,G5,18
973,VID5484_G5_1_00d20h00m.tif,IFNr_IL34,G5,20
974,VID5484_G5_1_00d22h00m.tif,IFNr_IL34,G5,22
975,VID5484_G5_1_01d00h00m.tif,IFNr_IL34,G5,24
976,VID5484_G5_3_00d00h00m.tif,IFNr_IL34,G5,0
977,VID5484_G5_3_00d02h00m.tif,IFNr_IL34,G5,2
978,VID5484_G5_3_00d04h00m.tif,IFNr_IL34,G5,4
979,VID5484_G5_3_00d06h00m.tif,IFNr_IL34,G5,6
980,VID5484_G5_3_00d08h00m.tif,IFNr_IL34,G5,8
981,VID5484_G5_3_00d10h00m.tif,IFNr_IL34,G5,10
982,VID5484_G5_3_00d12h00m.tif,IFNr_IL34,G5,12
983,VID5484_G5_3_00d14h00m.tif,IFNr_IL34,G5,14
984,VID5484_G5_3_00d16h00m.tif,IFNr_IL34,G5,16
985,VID5484_G5_3_00d18h00m.tif,IFNr_IL34,G5,18
986,VID5484_G5_3_00d20h00m.tif,IFNr_IL34,G5,20
987,VID5484_G5_3_00d22h00m.tif,IFNr_IL34,G5,22
988,VID5484_G5_3_01d00h00m.tif,IFNr_IL34,G5,24
989,VID5484_G6_1_00d00h00m.tif,LPS+IFNr_IL34,G6,0
990,VID5484_G6_1_00d02h00m.tif,LPS+IFNr_IL34,G6,2
991,VID5484_G6_1_00d04h00m.tif,LPS+IFNr_IL34,G6,4
992,VID5484_G6_1_00d06h00m.tif,LPS+IFNr_IL34,G6,6
993,VID5484_G6_1_00d08h00m.tif,LPS+IFNr_IL34,G6,8
994,VID5484_G6_1_00d10h00m.tif,LPS+IFNr_IL34,G6,10
995,VID5484_G6_1_00d12h00m.tif,LPS+IFNr_IL34,G6,12
996,VID5484_G6_1_00d14h00m.tif,LPS+IFNr_IL34,G6,14
997,VID5484_G6_1_00d16h00m.tif,LPS+IFNr_IL34,G6,16
998,VID5484_G6_1_00d18h00m.tif,LPS+IFNr_IL34,G6,18
999,VID5484_G6_1_00d20h00m.tif,LPS+IFNr_IL34,G6,20
1000,VID5484_G6_1_00d22h00m.tif,LPS+IFNr_IL34,G6,22
1001,VID5484_G6_1_01d00h00m.tif,LPS+IFNr_IL34,G6,24
1002,VID5484_G6_3_00d00h00m.tif,LPS+IFNr_IL34,G6,0
1003,VID5484_G6_3_00d02h00m.tif,LPS+IFNr_IL34,G6,2
1004,VID5484_G6_3_00d04h00m.tif,LPS+IFNr_IL34,G6,4
1005,VID5484_G6_3_00d06h00m.tif,LPS+IFNr_IL34,G6,6
1006,VID5484_G6_3_00d08h00m.tif,LPS+IFNr_IL34,G6,8
1007,VID5484_G6_3_00d10h00m.tif,LPS+IFNr_IL34,G6,10
1008,VID5484_G6_3_00d12h00m.tif,LPS+IFNr_IL34,G6,12
1009,VID5484_G6_3_00d14h00m.tif,LPS+IFNr_IL34,G6,14
1010,VID5484_G6_3_00d16h00m.tif,LPS+IFNr_IL34,G6,16
1011,VID5484_G6_3_00d18h00m.tif,LPS+IFNr_IL34,G6,18
1012,VID5484_G6_3_00d20h00m.tif,LPS+IFNr_IL34,G6,20
1013,VID5484_G6_3_00d22h00m.tif,LPS+IFNr_IL34,G6,22
1014,VID5484_G6_3_01d00h00m.tif,LPS+IFNr_IL34,G6,24
1015,VID5484_G7_1_00d00h00m.tif,IL1b_IL34,G7,0
1016,VID5484_G7_1_00d02h00m.tif,IL1b_IL34,G7,2
1017,VID5484_G7_1_00d04h00m.tif,IL1b_IL34,G7,4
1018,VID5484_G7_1_00d06h00m.tif,IL1b_IL34,G7,6
1019,VID5484_G7_1_00d08h00m.tif,IL1b_IL34,G7,8
1020,VID5484_G7_1_00d10h00m.tif,IL1b_IL34,G7,10
1021,VID5484_G7_1_00d12h00m.tif,IL1b_IL34,G7,12
1022,VID5484_G7_1_00d14h00m.tif,IL1b_IL34,G7,14
1023,VID5484_G7_1_00d16h00m.tif,IL1b_IL34,G7,16
1024,VID5484_G7_1_00d18h00m.tif,IL1b_IL34,G7,18
1025,VID5484_G7_1_00d20h00m.tif,IL1b_IL34,G7,20
1026,VID5484_G7_1_00d22h00m.tif,IL1b_IL34,G7,22
1027,VID5484_G7_1_01d00h00m.tif,IL1b_IL34,G7,24
1028,VID5484_G7_3_00d00h00m.tif,IL1b_IL34,G7,0
1029,VID5484_G7_3_00d02h00m.tif,IL1b_IL34,G7,2
1030,VID5484_G7_3_00d04h00m.tif,IL1b_IL34,G7,4
1031,VID5484_G7_3_00d06h00m.tif,IL1b_IL34,G7,6
1032,VID5484_G7_3_00d08h00m.tif,IL1b_IL34,G7,8
1033,VID5484_G7_3_00d10h00m.tif,IL1b_IL34,G7,10
1034,VID5484_G7_3_00d12h00m.tif,IL1b_IL34,G7,12
1035,VID5484_G7_3_00d14h00m.tif,IL1b_IL34,G7,14
1036,VID5484_G7_3_00d16h00m.tif,IL1b_IL34,G7,16
1037,VID5484_G7_3_00d18h00m.tif,IL1b_IL34,G7,18
1038,VID5484_G7_3_00d20h00m.tif,IL1b_IL34,G7,20
1039,VID5484_G7_3_00d22h00m.tif,IL1b_IL34,G7,22
1040,VID5484_G7_3_01d00h00m.tif,IL1b_IL34,G7,24
1041,VID5484_G8_1_00d00h00m.tif,IL6_IL34,G8,0
1042,VID5484_G8_1_00d02h00m.tif,IL6_IL34,G8,2
1043,VID5484_G8_1_00d04h00m.tif,IL6_IL34,G8,4
1044,VID5484_G8_1_00d06h00m.tif,IL6_IL34,G8,6
1045,VID5484_G8_1_00d08h00m.tif,IL6_IL34,G8,8
1046,VID5484_G8_1_00d10h00m.tif,IL6_IL34,G8,10
1047,VID5484_G8_1_00d12h00m.tif,IL6_IL34,G8,12
1048,VID5484_G8_1_00d14h00m.tif,IL6_IL34,G8,14
1049,VID5484_G8_1_00d16h00m.tif,IL6_IL34,G8,16
1050,VID5484_G8_1_00d18h00m.tif,IL6_IL34,G8,18
1051,VID5484_G8_1_00d20h00m.tif,IL6_IL34,G8,20
1052,VID5484_G8_1_00d22h00m.tif,IL6_IL34,G8,22
1053,VID5484_G8_1_01d00h00m.tif,IL6_IL34,G8,24
1054,VID5484_G8_3_00d00h00m.tif,IL6_IL34,G8,0
1055,VID5484_G8_3_00d02h00m.tif,IL6_IL34,G8,2
1056,VID5484_G8_3_00d04h00m.tif,IL6_IL34,G8,4
1057,VID5484_G8_3_00d06h00m.tif,IL6_IL34,G8,6
1058,VID5484_G8_3_00d08h00m.tif,IL6_IL34,G8,8
1059,VID5484_G8_3_00d10h00m.tif,IL6_IL34,G8,10
1060,VID5484_G8_3_00d12h00m.tif,IL6_IL34,G8,12
1061,VID5484_G8_3_00d14h00m.tif,IL6_IL34,G8,14
1062,VID5484_G8_3_00d16h00m.tif,IL6_IL34,G8,16
1063,VID5484_G8_3_00d18h00m.tif,IL6_IL34,G8,18
1064,VID5484_G8_3_00d20h00m.tif,IL6_IL34,G8,20
1065,VID5484_G8_3_00d22h00m.tif,IL6_IL34,G8,22
1066,VID5484_G8_3_01d00h00m.tif,IL6_IL34,G8,24
1067,VID5484_G9_1_00d00h00m.tif,TNFa_IL34,G9,0
1068,VID5484_G9_1_00d02h00m.tif,TNFa_IL34,G9,2
1069,VID5484_G9_1_00d04h00m.tif,TNFa_IL34,G9,4
1070,VID5484_G9_1_00d06h00m.tif,TNFa_IL34,G9,6
1071,VID5484_G9_1_00d08h00m.tif,TNFa_IL34,G9,8
1072,VID5484_G9_1_00d10h00m.tif,TNFa_IL34,G9,10
1073,VID5484_G9_1_00d12h00m.tif,TNFa_IL34,G9,12
1074,VID5484_G9_1_00d14h00m.tif,TNFa_IL34,G9,14
1075,VID5484_G9_1_00d16h00m.tif,TNFa_IL34,G9,16
1076,VID5484_G9_1_00d18h00m.tif,TNFa_IL34,G9,18
1077,VID5484_G9_1_00d20h00m.tif,TNFa_IL34,G9,20
1078,VID5484_G9_1_00d22h00m.tif,TNFa_IL34,G9,22
1079,VID5484_G9_1_01d00h00m.tif,TNFa_IL34,G9,24
1080,VID5484_G9_3_00d00h00m.tif,TNFa_IL34,G9,0
1081,VID5484_G9_3_00d02h00m.tif,TNFa_IL34,G9,2
1082,VID5484_G9_3_00d04h00m.tif,TNFa_IL34,G9,4
1083,VID5484_G9_3_00d06h00m.tif,TNFa_IL34,G9,6
1084,VID5484_G9_3_00d08h00m.tif,TNFa_IL34,G9,8
1085,VID5484_G9_3_00d10h00m.tif,TNFa_IL34,G9,10
1086,VID5484_G9_3_00d12h00m.tif,TNFa_IL34,G9,12
1087,VID5484_G9_3_00d14h00m.tif,TNFa_IL34,G9,14
1088,VID5484_G9_3_00d16h00m.tif,TNFa_IL34,G9,16
1089,VID5484_G9_3_00d18h00m.tif,TNFa_IL34,G9,18
1090,VID5484_G9_3_00d20h00m.tif,TNFa_IL34,G9,20
1091,VID5484_G9_3_00d22h00m.tif,TNFa_IL34,G9,22
1092,VID5484_G9_3_01d00h00m.tif,TNFa_IL34,G9,24
